#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Cys" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Cys" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Cys" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Cys">
#                            <taxonset id="TaxonSet.Cys" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Cys"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Cys" name="distribution">
#            <parameter id="gammaShape.s:Cys" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Cys" name="distribution">
#            <parameter id="ucldStdev.c:Cys" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Cys" id="treeLikelihood.Cys" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Cys">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Cys" shape="@gammaShape.s:Cys" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Cys" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Cys" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Cys" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Cys" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Cys">
#                <LogNormal S="@ucldStdev.c:Cys" id="LogNormalDistributionModel.c:Cys" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="92" id="rateCategories.c:Cys" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Cys" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Cys	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	sum(indicators.alltrees)
12600000	-6247.601052049598	-5943.071549390387	-304.529502659211	-5943.071549390387	0.7652210588483325	0.5922357837908042	1.0	0.3325789118983964	1.0083277150770402	0.10487803548311384	0.3222596966218997	-76.83825812473745	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	68.49286736503237	122.76334242672134	39.5486362441479	33.03633580494744	30.473410684808474	15.445840537854528	2.2452930724738054	23.719691237609737	4.809489006116751	98.04628754305514	15.351863890745884	47.905365730988834	44.63208213714848	40.2543279058473	2.76952907894704	2.32976933561741	23.898495776853718	0.9429180936570297	61.927406986297136	31.404558000977215	119.71650160764679	44.050080439800304	12.73483137952389	53.0530743912036	15.966698573016892	4.093226694453795	16.24981441421855	37.20832964804137	12.878852337246954	29.1521134476306	25.521162295307064	29.083766820056468	3.3536191457642635	4.584204957940589	5.787027174204485	37.83456700416602	24.900511870810874	0.27691239795568184	96.03265944944862	48.1926030119265	0.6995490740321806	53.99879513441383	61.006495891493294	16.36743028272776	42.03973425577206	2.3870522077717635	0.7952290915171776	50.50795269638505	2
12610000	-6231.290997142086	-5939.245184524212	-292.04581261787365	-5939.245184524212	1.0889268529995573	0.6450045413680658	1.0	0.31564868759152026	0.975564124376517	0.10091738268843756	0.31856169488804675	-90.02383156143172	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40.33698303721956	110.370867469248	23.29107731500511	25.61342420190774	5.205872415718403	9.096401300453012	47.9730854270159	13.969057215846897	6.328545410582221	57.74165383395312	9.041056348983638	45.65744992364479	26.284832411631026	23.706674933889584	2.567084686861416	1.372053321561058	14.074359212155848	12.981145628969113	36.47043643000619	18.49484730469199	19.87763068384518	12.554986247528532	7.49982731194515	31.244143282616612	9.403146258539989	2.039359627471758	9.569879515935344	21.91281836482958	7.584644478347578	9.927302177847332	15.029983853785788	17.12808141943834	5.894834583402009	1.2480725745880956	19.905113023109685	22.28162356430602	14.664468923427835	0.444113673607333	1.7082502150913472	28.381702869165846	0.6801386395172596	31.801099401470704	20.781578157205786	9.639146134131934	24.75814070575805	1.4057884874448139	0.468328215904248	29.745264135326472	2
12620000	-6224.3371099021015	-5934.190130611601	-290.1469792905012	-5934.190130611601	0.7706944808211963	0.6872215552129045	1.0	0.2729937528362216	0.9962713537972036	0.1045604477261176	0.30672133938975993	-81.26723402576751	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	47.211609387506726	33.81215553702261	27.26057234859667	0.32601792248958594	24.614482188056716	10.646699695729113	22.655752198024434	16.349801674006287	4.446221403206998	67.58255578216719	7.711565326977517	53.43884269767515	30.764552705614037	89.46882977870565	5.081965909419574	1.6058921763335963	16.473050274747592	15.193520454212795	42.68608778540997	21.64692153166267	23.40426963509544	21.731272975455045	15.002143810669404	36.56907823138642	11.997047080400158	2.3869274021809583	26.147679049925607	25.647416919235926	8.877294370886549	11.619210892887335	17.591541889752076	20.047217928663297	25.340421159866718	29.856897127652378	23.29753863827902	59.73081587682556	23.11856012964149	0.5198039045868447	1.999387059180919	33.21879250054345	0.1469949932213789	12.872692229604953	24.323379602005325	11.281944455137449	10.164565106044428	1.6453768217979579	0.5481453279244398	18.443972654151302	2
12630000	-6195.52295062136	-5954.7684488980685	-240.7545017232911	-5954.7684488980685	0.8893405405292517	0.6872215552129045	1.0	0.27675077599228404	0.9402632772296491	0.08615455694245058	0.29712067217206184	-84.27639000146337	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14.227264452674598	37.11738300420769	8.215000017292063	0.09824581834311126	0.8395562734786762	8.188809172201418	24.022283479999025	1.2592382269401372	1.4055074037526682	20.366068981223194	4.483933494730316	16.103847273333866	9.27092790924516	7.089346662278522	0.5073704691099536	0.4839371707846335	4.9641697379428225	12.550658972603058	12.863494111976165	0.9908930801130491	7.052899440202497	15.422929783921397	4.520910642964235	2.351268228368377	16.195353603989904	9.166744074861114	7.879628538259354	7.728874058136417	7.767812566559692	3.5014605146726936	5.301228275052952	6.041248640148402	4.646500169267482	8.99740501716128	18.055267547713015	17.999939516539566	6.96680060257609	0.15664341271210439	13.852873965474647	10.010515460818413	0.2982353528944182	3.879198335842861	7.32987412354757	3.3998249453046907	3.0631015906098464	4.257362689106747	0.16518412822721396	4.669218571577517	2
12640000	-6205.796402899903	-5941.615655912587	-264.1807469873162	-5941.615655912587	0.6890781032392944	0.6354855038963881	1.0	0.4113588622159719	0.9256476568628743	0.15620954866125134	0.4167775118737755	-79.78676617431836	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	23.907426108905906	62.211169201416	13.804446142923101	5.366949231161001	1.4107862856718434	13.760435173996699	40.36692852485093	4.092887068635645	10.506698939368224	34.22304343305725	4.379128350419106	14.902837459548756	15.57882224573432	25.085017104812092	37.9636639722038	5.0028261474609	8.341766725199518	21.090066400584625	3.5639356192823093	1.6650919207575043	7.327196214428463	25.91661632624174	7.5969162941450135	6.854054843868944	27.214593563150075	15.403752236277182	13.24088953787935	12.987562441436143	13.034193292591626	5.883837248280865	8.834209925235726	10.151684882944917	2.7704859871987675	15.119195705907106	17.77014403004527	30.2470109688266	11.706977906793433	0.26322283017361586	23.278302151986185	16.821621576492543	0.07104577182562635	0.6849705864646928	12.317084888609894	15.82186886974847	5.147221040641464	7.154051592082292	39.71290116944823	7.8461322173100845	2
12650000	-6197.153890930355	-5935.343287512201	-261.8106034181543	-5935.343287512201	0.6306883153754463	0.6354855038963881	1.0	0.4753076836549673	0.9434102029027475	0.2148457098419533	0.47999747938924137	-81.49195558651911	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	20.61981504165729	25.505678314759496	11.906138491151028	21.541846355017206	1.2167831092040287	11.868179656313172	106.58759866585778	3.5300568935030423	1.6100462560306958	29.516888289759045	12.743143243152813	3.771680882676337	4.418116152717226	15.915179617991356	32.7431203110093	3.7806003556467336	7.194655175790357	18.189882357696742	15.272332733479592	0.8329663162538319	7.008459299731633	22.352713032275332	6.5522322712050185	29.808276209211293	23.472199941130036	2.2495605258213462	11.42007893339807	1.0584105819587515	0.2733958700849387	0.6389950547973554	7.6193804329976125	8.755683848774305	20.548653681383588	13.040091292733932	15.326496524301612	3.0051323723340566	10.097101964687242	31.4945796727835	20.07720457531655	14.508409396644218	0.18515404666258192	0.5907773901522628	3.50857642380954	13.646136904132792	4.439404951125914	6.170267763465296	34.25181251847911	7.6857676028999276	2
12660000	-6155.148194827061	-5937.391726290231	-217.75646853683017	-5937.391726290231	0.6567519481737941	0.7014228764571151	1.0	0.3977262299331228	1.0712960361068788	0.18937483251606746	0.4142371977951954	-69.11186983660862	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10.08715417880203	59.39272589279603	2.4816465068765705	4.831648009247234	1.404854898200632	3.6188082986434713	52.142346530202744	0.553006089842804	0.7876299950690188	14.439576807830827	4.990437536237499	8.702090456255071	10.83659416713863	8.749163827611218	16.017840228195816	1.0420221053038592	3.073312791504746	4.5842936283153115	7.471181222593153	0.4074847248060407	0.7158551650679871	10.934882888889216	1.8407174819064458	14.582122939472502	5.525379230758048	0.4348988449034917	5.586669749585529	0.5177714108067684	0.29613524814159403	0.3125945419108337	1.8622286975591942	5.196798271553171	10.05234224614387	3.942855352748623	7.497677993191061	1.6639534088925643	4.939473223747165	6.718369809605331	0.32261405373431223	7.097472124627162	0.07826927032341052	0.2890065991269527	0.36573453253581484	6.6756509027330395	4.572889613363706	3.018477233128663	16.755888114384906	3.7598553932839813	3
12670000	-6164.643875313875	-5946.6234106168995	-218.02046469697544	-5946.6234106168995	0.6943719194288737	0.7014228764571151	1.0	0.4131886554054623	0.9356411888185363	0.1788159494812544	0.4354519026273892	-85.9810408306201	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7.0740226140285305	28.98127241947045	1.0295611009607661	3.3883875149115674	3.8896032367095614	2.055790999848013	36.56691788039789	2.08759121280167	0.5523572157065144	1.5652404095948624	7.485536287637174	0.4637138872692736	7.599597551357384	1.5190692225770832	11.23315476234845	0.45671738456292243	0.6428847168316528	1.97074198015462	0.7329834969613466	3.6664670950240654	1.2199495244586969	7.668526471054955	19.499823776010704	10.226300263274391	5.298071200177193	8.529520460785797	3.9178768803522575	0.36310802868877406	0.2076767545168401	0.2192194963318927	3.1247802427135265	12.671747409160686	7.04960934597525	1.2540594447881566	1.9852651305423716	1.1669142589227075	0.12078147887808645	2.9898879981020325	0.22624608202340138	11.120809755606514	0.19041355298349363	0.7677977415310192	0.21074901898185208	4.681568717223857	8.980541886417948	1.192232683753959	11.75074052980994	2.6367498311329247	2
12680000	-6191.247451370923	-5944.005620912495	-247.24183045842827	-5944.005620912495	0.7705118321168218	0.7014228764571151	1.0	0.38803008671197875	0.8813456500583567	0.15859514893097285	0.4337282616167017	-83.99829045488987	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15.546507870690702	50.574088074756006	2.262656006739618	7.446624932334476	11.649219314945215	4.5179910644124135	10.549362712528174	18.888367968837787	1.1255799909317212	3.4399129992930395	13.016601660471572	6.7373163640039815	2.5789213399772075	6.014057736097081	12.29844577410327	0.004294585579852615	1.3344202388300885	7.362507711237187	2.409603529620516	8.05775760984728	10.43478780143979	16.85304297761678	0.005949866347527676	22.474236541986937	18.395018968504722	9.368016382926447	0.026775734971703543	1.9385910540437705	3.704784269273207	0.2775582774782878	3.3985456529458657	27.848570973076434	15.492855078687057	2.756033743806529	18.881679338476673	2.564515651220384	0.26544023315505083	20.984429283895192	0.12873868308906727	24.44009099591116	0.05094391476622016	9.29163416706661	2.566817351442521	1.390283704937729	19.736445971121285	2.6201576971097995	25.824483480001174	5.794758405416809	2
12690000	-6225.6346350960375	-5961.619283116367	-264.0153519796702	-5961.619283116367	0.6335770659431914	0.7014228764571151	1.0	0.4564051718330259	0.9976368393610947	0.16591397889221712	0.4140359109168014	-77.23732511735068	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	25.80400276822048	54.87856293978308	1.0853639843569407	28.705464198485036	19.335306034685658	8.189111250136824	19.644946109272603	104.70525254790225	6.4184238290680575	5.709547462008361	8.426067892684415	3.779002403204366	2.306033196931243	9.982097829381674	2.8405660860796687	22.292241556649444	0.03961912265991756	12.220247205481805	7.958265702109417	24.057724839013044	9.42640937789908	5.94290736292536	0.009875553338353976	9.870283188790761	22.925271530147615	15.54897876027184	3.4940862935301746	8.794617679057104	6.149179245598528	0.4606896043769892	29.021330414158708	22.118704838309245	5.537744708025774	4.008107546527108	15.5581363504863	9.44383265640147	0.44057614533762923	7.830801885485447	11.544832902072969	15.644902981704464	0.07345952968660961	37.56696606681431	4.2603884160383165	2.307584755960447	32.758437503111196	14.91018970586093	14.132398229718776	9.61810608390352	3
12700000	-6209.328833076712	-5950.397745164223	-258.93108791248864	-5950.397745164223	0.6906171702546243	0.7217966247136433	1.0	0.3910185806352697	0.9767080066956693	0.15484657342741207	0.39788088597625504	-80.81282017121097	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	22.97088750927951	53.485780495950415	10.588333532900444	12.023072605780719	5.721502110776964	7.289998959368453	17.488056068484113	93.20928227734923	0.6638241709289788	21.513830468781784	7.8395341510909216	2.013191628568535	2.052845430035768	8.886127024747738	1.87867550511506	4.428603952228778	3.0471361873304876	10.878541845392471	0.6859162801985772	21.41633978146865	17.77445752876488	3.0822623326197243	0.00879128044066874	8.786588919982549	20.408222637740227	13.841799863169534	1.5571384204276413	7.829024636501126	5.47403850456109	5.355210146494873	25.83497305829987	19.690211834789576	1.3101597169037889	2.797267127472015	10.75294967001901	8.406959941650115	0.3922036888899538	6.971029682281541	10.277283733419603	3.9912954275733696	0.11291580664106678	33.44235231010335	3.7926248857476237	2.054226637759391	29.161769575938678	13.273145780977936	13.007764243866841	2.862955744695284	2
12710000	-6183.59861971519	-5939.599982559484	-243.99863715570586	-5939.599982559484	0.6716142990350713	0.6222958317919504	1.0	0.4843323598484918	0.9889105501379868	0.20178760952914537	0.45452169483933197	-79.99046326509861	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18.00532861984359	38.546392914928006	3.573582555964229	0.6271807664879128	5.640866775980307	6.77506147042021	13.707707040405177	14.417539977932337	5.377557618765368	16.86323992947757	1.7981225561941925	1.5780050654312527	2.644774247797172	10.266985888777576	7.540837815733542	6.40537667903979	2.388444433422047	8.526954857616415	2.4581181777176853	16.7868235584628	13.932197818459576	28.626007155293298	0.3745702267283969	6.887214126483024	15.99662855825675	27.95485182829325	1.8704002123363757	6.136644102066549	4.2907293900805366	4.197587858850005	6.580673977251235	3.7150739882743196	1.026945791180441	2.19258893881542	3.016019811054875	1.20850367105412	0.307422005419938	5.464119755819561	8.05566919714531	3.128507149029684	0.19110752981529666	26.213203252192603	2.972782717781223	2.971351014535073	22.857943304925524	10.403923292430688	10.195908613703356	2.24407781312253	2
12720000	-6146.414962060217	-5936.016402251954	-210.3985598082626	-5936.016402251954	0.6844992581046839	0.6222958317919504	1.0	0.44802464822681165	0.984213641170033	0.19960571930998744	0.4391677367649803	-74.32320843233533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9.158221094284373	43.29011042718366	1.8176651944096842	6.113342207037609	9.102547552460935	3.44606378386748	2.119088193378554	0.31195691085325794	10.035473952007479	8.577309689861211	0.9145961327302464	0.90130908083443	1.345236613960036	5.0803674985665745	3.835567870531213	3.258027501601298	2.579264560582418	3.2890313681637706	1.2502959664178293	11.854321428965465	7.086465937096989	14.560317565424116	3.90732064843912	3.5031090531997187	3.0557975676097433	14.218941464879139	10.396771746660296	2.4569480121603062	2.677847026803725	2.1350589309247483	3.3471906292590603	2.5052194028051766	0.5185814244693245	1.1152373108271758	1.5340667664316274	2.6218297754283024	0.15636697081891615	2.779267063989712	4.0974314397441916	0.150455752885482	0.157593097904108	2.884888673682611	1.5120746735332018	10.639375909165574	11.626452533413604	5.291846195744848	5.186041716478539	1.141426585388965	2
12730000	-6129.440354698151	-5940.505217909968	-188.93513678818255	-5940.505217909968	0.6291594729847235	0.6222958317919504	1.0	0.6066676384539671	0.9978984031050121	0.39137913073269287	0.607699873207514	-66.8323354999903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6.433160409332376	42.99117162108444	0.1676084635380109	4.2942958736341845	1.6043408989364003	2.4206754646102677	1.4885460974549474	0.21913304206766646	3.6126685820954885	0.6307711026527764	0.6424548578850922	1.607332681652377	1.7881176151671727	3.5686863988285578	3.129752716806747	2.9611375099613464	1.8134780989863892	1.514418343699744	1.838642472287292	5.469200959841418	6.008163082548022	10.227844200840675	11.549260471307651	0.9714587476684269	2.1465343245698607	9.98804575176318	2.1131257945478135	1.9575512770491639	2.5001416491119577	1.4997646862433451	2.351222362613238	0.11764062540989463	0.30325206972716473	7.496974820672359	0.07990205568533057	6.622759228955408	0.10983943231369282	1.9055572652411943	3.072185260073845	0.06459614455713887	0.11070072100066154	1.4532127648353645	0.2520789036903847	7.473592433967869	8.166960959876564	0.7071440832043584	3.121549154750567	0.9021448785959283	3
12740000	-6139.949353374773	-5945.12963937514	-194.8197139996328	-5945.12963937514	0.6114504734780978	0.7013525641572693	1.0	0.4378435326742652	1.0140310385305342	0.23831730215282337	0.45421351102763613	-79.54134317053493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.2552169382875045	24.0635109095389	2.6497404583732376	0.06843087160344158	1.6697981141911533	10.652110353169244	0.09390103929289124	0.17900869885692475	2.9511711067403015	0.992337614694777	0.4925581664061009	2.5818986366443206	5.296123819859394	3.2254331525916338	0.9668013179348883	2.459076756754956	5.942760169446234	0.17052938158734376	2.853068003300246	4.467763228997376	4.069572624904219	4.43544407093394	1.4876605634682225	1.0079217565339418	7.882054160337533	8.15918520217712	0.4579191632158104	0.9557476499686692	0.32034508284564606	7.026467825182049	0.9591074710665372	3.8106056380077034	7.145608462525135	0.5358598143958292	0.0868652870169537	5.4100992768215885	1.5581719738084927	0.40990971628880135	2.2610172020907795	0.2242788806439947	1.9775989362966873	5.624379597381225	0.20592201036008892	6.10514071619757	12.495147787639475	0.988939797579178	3.2766002447539035	0.1813117080194491	3
12750000	-6171.869795401563	-5939.202302261207	-232.66749314035658	-5939.202302261207	0.7322613381511898	0.7013525641572693	1.0	0.5170079777605314	0.9428230373108235	0.2655640032821664	0.5158507274927749	-71.44137346330886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15.098457813441128	45.030512276615895	10.72726804854294	0.19660475298632551	3.77448552630798	4.556539037929951	5.704384869828898	0.5142994703489823	7.264888829409166	15.084125728188063	7.835973427475122	7.672738322141248	15.215984993183756	16.36596601918117	12.463950164184476	7.7535536216344685	17.073798240386434	5.619729160881187	0.9869379384980862	12.836070408815914	4.535318871553117	3.2561166102321457	0.24985605681557047	3.0537665484628094	2.4163641630088692	2.151138210430687	1.4061614581382238	0.06758514469867977	5.058609232156897	20.187335609894603	10.173713681463392	7.6737840528003005	9.716769837472976	7.401433288739395	12.874094866484672	0.1373516291074179	10.013184278988467	2.754835098967578	2.029308434886775	0.20547620782897727	4.5420355258570755	16.15907755570444	8.036754439806389	25.040479731259843	9.209101548616294	11.72328605564311	9.41380939129199	0.5209161118868434	3
12760000	-6220.251577338055	-5943.501091700542	-276.7504856375128	-5943.501091700542	0.7472883987730141	0.6569811101821342	1.0	0.5485210575223483	0.9636616889690511	0.2540067393125607	0.508108453791267	-73.57983909099012	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	35.78088584895155	75.85556618548587	24.903829585287877	0.46592124247964756	3.808660268626558	50.74059222433481	13.51846303694215	1.2188059779424005	17.65599539388856	24.956232807931446	3.2858792778008485	18.183140122364687	36.059406122643125	38.784673850519475	3.1543142315870036	18.37465921933113	17.481123839939176	13.317842795077201	33.046218515996074	30.41939618747525	10.747967033240526	6.12129551222992	0.7008490719618375	7.2369293360956375	25.56256206281812	15.849422780909853	5.283025440276257	0.16016578497146422	11.988079956691015	1.0187718394218273	24.110044376339697	16.88066247048367	23.027161891040624	17.540191382145963	30.509507958897572	6.312464903476058	54.966809300452454	4.669378319104154	4.809130466050523	0.2015422863210356	10.763884409962445	1.8371529581351342	19.04579903192299	59.34185848236586	21.82407073317796	103.69085063293412	22.309194978426607	1.2344863406983158	3
12770000	-6169.021470356192	-5946.312967624781	-222.7085027314117	-5946.312967624781	0.7983901169507468	0.766901064497079	1.0	0.3300675727478979	0.9546227064086911	0.11640410564252708	0.3541199012722637	-84.55483800268364	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9.385133675860063	37.13839594263874	6.532140391532924	2.0767855111213764	0.9989910785857385	13.308984099163695	3.5458200568165315	0.44106321769078427	4.631072513171692	6.545885474637682	3.7214072209037505	4.769339736743479	9.458188043800172	2.8563149589905548	0.8273596367648143	4.8195741645353944	6.338992172155524	3.4931984477279703	8.667845160781358	7.978843809613744	2.819133874340764	1.6055828492967121	0.1838289374592732	0.0126997804881594	2.8702297338075824	4.157218245294485	1.275969605685555	0.04201062289519295	3.1444088160757695	0.26721836732993737	15.51931919187072	4.4277068625791305	6.039900561305394	4.6006977445035	0.6479974027993605	1.6557255511613844	14.417498079784698	1.2247527882051958	1.2614090237751299	0.3964005329641143	2.8233089165388465	0.48187532773465946	4.995610523248155	15.565049920285656	5.7243362293195466	27.19755173926863	5.851581706423702	0.3237991193786083	2
