#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Asn" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Asn" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Asn" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Asn">
#                            <taxonset id="TaxonSet.Asn" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Asn"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Asn" name="distribution">
#            <parameter id="gammaShape.s:Asn" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Asn" name="distribution">
#            <parameter id="ucldStdev.c:Asn" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Asn" id="treeLikelihood.Asn" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Asn">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Asn" shape="@gammaShape.s:Asn" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Asn" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Asn" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Asn" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Asn" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Asn">
#                <LogNormal S="@ucldStdev.c:Asn" id="LogNormalDistributionModel.c:Asn" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="72" id="rateCategories.c:Asn" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Asn" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Asn	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	sum(indicators.alltrees)
8600000	-4934.90952389035	-4812.140140264931	-122.76938362541954	-4812.140140264931	0.7057597079027823	1.0098017727669484	1.0	0.21530407142525612	1.0506892333969529	0.062268744348323544	0.24158822989086398	-48.04316873173423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04423110605217	13.218544778653397	1.7414119267058221	1.8706934516282563	0.36406062925426064	2.0428678018738435	0.1594506901073755	0.9804562456786968	1.0478766596032405	3.2829086123769344	3.4239945039649404	1.1936843284367855	4.943996514139202	0.1823566976482955	3.6400110838491346	7.844826363351223	0.5122236914824301	0.17002320368491353	6.5554777873931585	0.8458550456767912	1.9572872098364202	0.10647099467656122	0.07260737893706713	1.257959050750824	0.30575511995399557	1.9879327324452218	0.644112627777285	0.5478673064258565	0.9208840934035083	3.2471504353440213	1.5683529397073876	4.678379091705033	0.4200246287858646	1.8200987687665013	3.20416725727517	0.5183580374065566	0.8438584952255995	1.6466220140159957	1
8610000	-4920.115771026432	-4791.851177751185	-128.2645932752478	-4791.851177751185	0.7108725207996442	0.9931217894076665	1.0	0.40456427807314693	1.0013733460871284	0.1688171454218556	0.39733254120723505	-54.10224389482263	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.638159895210115	18.6225869557452	2.1683683916595182	3.678407149003547	1.7536871855739502	0.1533453375403256	0.48254035663241146	1.2412459248286725	0.4455198141542619	0.16593380840927857	1.580141202928275	8.344932085133475	3.175673063070113	1.0693524807928225	3.0067887796708144	0.6780808419798422	1.0362662568760874	0.15295159566324093	5.8972585281645555	3.0256382408817832	1.9253610166879782	0.095780506276141	2.1732769285025464	0.724382766252867	0.12897483218378647	4.0992126961472275	1.0864747207613994	1.4903361181207382	0.1935720816560851	0.6482652739067987	1.410878512417212	4.098466316080515	0.13043137207894312	1.6373471674104099	2.8824447731285336	0.9314567116114896	0.49918626597204113	0.7031289954486262	1
8620000	-4935.006697787646	-4799.6626863665615	-135.34401142108473	-4799.6626863665615	0.7535236506001366	0.9931217894076665	1.0	0.34925281292761295	0.9581368113992645	0.11217105195985114	0.3367810664549907	-61.752375819383715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7558218500059852	13.8149037978181	1.0760538422786328	0.6408187889922016	0.805415638147489	0.1583046886116138	1.5346523394134688	0.7949586086310384	4.627480230542077	2.2250327934187215	0.5334352510646687	1.4339608717411343	3.278377702546067	8.216867973590066	0.8180117324732666	1.3854048145099407	2.728877018207322	0.141610361917667	1.296785111529184	0.8707336068418845	1.1422797223112913	1.4454477097703462	1.621212116340428	1.7859364422876718	0.9797114854757846	0.808680735989933	2.1924577927120192	1.1148258983448904	4.773492843367556	0.011508448308999504	5.85622966494467	1.3732288781571371	1.1098939038326763	1.6903007136936938	3.8504431989549617	0.20018902222149743	0.44390884786249296	1.50526981147558	1
8630000	-4938.815626087701	-4799.708749396169	-139.1068766915321	-4799.708749396169	0.7620392045200096	0.896021746575459	1.0	0.25051809554210197	1.0279367660220229	0.05614615759102367	0.23252529283118323	-55.813949534028346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.649414601560578	11.447022308081312	4.247920904645969	4.602349407832177	1.0092523070226862	0.3235403236265307	1.6721534388463268	10.798730892646377	0.11197727003554879	5.513036964594376	0.41398573314532455	1.7376113749088902	3.9672947610510696	3.525168470610404	0.2901413011494667	6.035080985417937	0.9034785467882106	0.17530258641826413	4.030602296106012	0.8604207013658264	0.6060717027981287	0.3899123602901649	0.12429631739006074	7.477737713127854	1.9602254814803624	8.807734980934596	7.062615043762818	0.10061155479843614	0.2354572802336396	1.8636906003372216	4.428076931262625	2.4162911267740186	0.2327890027251112	2.09246048751306	0.2640296192664677	0.3922630856140971	0.911498220814896	0.7161955646180019	2
8640000	-4975.781185685372	-4804.212391007714	-171.56879467765785	-4804.212391007714	0.7938585030211527	0.896021746575459	1.0	0.20432301326038196	1.0484560993795795	0.04729284999632909	0.20981472209707913	-51.22638575045471	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.514503604064808	33.99341951473932	11.433831143630607	31.945910457197446	1.2208832414845738	10.030211705750546	4.500818281503194	7.145756231889885	5.605155073067028	0.06588243919833142	3.118158245208559	4.120432828377742	4.104154595024185	9.488449043796196	2.3823317397074715	9.891020750900282	1.7598146175088571	11.049579583623753	1.2288794133043761	15.096170252225312	3.5227526652800636	0.5787140469312027	0.3345596908969557	5.93264348659904	15.170502391537669	8.361174997203907	2.423878616945183	13.89047361162943	1.9908354222794216	3.5603449337218747	4.275087249044444	6.503761571259669	0.6265818523932516	0.7212137886702799	4.713341854606304	9.644546228724607	0.8585813132462479	18.054030592001315	2
8650000	-4991.355365764048	-4794.177338049657	-197.1780277143909	-4794.177338049657	0.7739560664116546	0.976657227617901	1.0	0.2622027972098801	1.0767091925783232	0.057009271461521786	0.22820409413163215	-51.62136184950255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.04106121104921	18.513486621026505	22.878675383613103	63.922591299709666	6.7563310327343356	20.07008453790374	9.005971763060845	14.29839527505276	10.853230554576317	0.13182833653608034	6.467325748416501	6.810496754546775	12.602941870412202	25.10320358047661	2.033382863841255	6.631686442252289	21.837251109967518	1.2426810573373206	1.2299131553579286	37.47201035075796	7.04889845523017	0.45713655654248925	3.4797557013949856	13.699775526510587	30.35561705104094	16.730403500245227	9.406193694273808	27.794326564123402	7.02163470246663	4.73961193310987	8.55429227341677	21.417918154852778	5.2648406556779355	55.245775792701515	8.94940636389897	5.224141127013727	13.279772095167115	1.6236057089925504	1
8660000	-4977.088276301756	-4788.994165210561	-188.09411109119563	-4788.994165210561	0.9454899075516687	0.976657227617901	1.0	0.4947908922709383	0.9595669623893783	0.28296946789347255	0.5189338181887947	-64.6865486354313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.446500545938957	20.004797693634707	18.338294030251426	17.38482788091435	8.109911029439088	16.22465184229406	7.772003790434499	19.958293974672774	0.24607307830883876	8.70355103225725	3.2145432168391075	16.73821954853101	7.47968202488059	12.477388016261623	0.19090610914231304	12.658746351940271	2.1786476110765665	0.23385616002134824	10.020591923109132	5.256878702653741	5.921880964922253	1.1038680759942456	0.8479618653587518	15.577269312964564	15.088066796122204	8.315740876337108	4.675288877107507	13.814993615435228	10.446733801647905	2.3557940302849936	4.2518566826642195	1.0750811666573337	3.0150986734300598	9.934036082311424	4.448245633653442	13.332527090774635	4.055157892430989	0.8070029130574009	1
8670000	-4960.795686264877	-4799.426576348652	-161.3691099162251	-4799.426576348652	1.2523549322709595	0.819535036687511	1.0	0.4780054053672346	0.8697517398862	0.139701789996124	0.3996373525235778	-69.19445731762958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.499682827710439	19.24447997123897	9.216956984086782	1.7520871321973113	3.0309740121502244	1.8261769910787768	3.4341826142529213	0.324932829345388	0.1087312757623691	2.081303374547624	1.4203966860670256	3.317000262599609	2.347399276846995	1.3153405789764387	0.0843548792112143	6.133188389907623	0.9626698532688857	3.152436180485602	5.140255919786923	2.606953478661853	5.115928859300646	0.9323075911908846	0.7487637174614834	11.26967742369729	1.3940619273382702	10.68842742422524	0.9770656560171445	6.104373102408177	0.9910421637518425	4.614813207760618	1.878750022725381	0.8781068876444574	1.3322689648317447	3.740525178738707	8.456286184315932	5.842232168471184	0.3004942941703446	2.673047840878677	1
8680000	-5026.246735571234	-4800.995964708128	-225.2507708631063	-4800.995964708128	0.730187851554166	0.7356998625704195	1.0	0.4382519196798534	0.9779382008099857	0.17910423118580887	0.44196847175855236	-55.56154518782774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.42637384000389	13.630500502514662	3.636802184988777	50.5335145153437	40.292542672732466	11.858072993044177	29.61458571351928	2.4579963597823093	28.13934406064535	17.948066280915057	5.932255860837245	8.497931360798281	54.896696888691444	3.641340412489951	0.7274321378211044	171.91635533678152	8.536705511480358	4.71712894261179	2.9155513933322617	1.4244083732573731	11.664188817405618	0.5677346686444941	34.97370627600922	97.18377428231213	44.09769546061473	48.46395948058529	12.838778236632708	52.640904918183985	8.546226686470272	39.79572336249748	5.29630312883001	12.846679813297575	9.50925659403309	32.25632296302114	72.92256707145202	2.471733874961446	15.712555232681561	9.061403135399136	1
8690000	-4987.836600109945	-4794.97398832127	-192.86261178867508	-4794.97398832127	0.7213864160778919	1.180178868719826	1.0	0.3901236055844246	0.9977283502209453	0.1463822200786775	0.3780512739343981	-54.648327083221325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.70377815252828	23.077302771964767	6.035382885023873	7.840550803060013	17.273225109604194	1.2501914571417225	0.5982722373831378	1.073027668198612	12.284108811579712	6.568717119418859	14.658064054611168	2.8640719135745836	35.85437138659881	1.4821863921655856	0.3175573501207462	5.061823900824001	1.4124891765884295	12.192638513719677	3.9308775091976234	1.5559157059920745	26.554854328815885	0.5657677590341762	14.943631556227409	16.726840397985942	19.250658018560525	0.6203503259901718	2.320560855130626	26.140868173274484	3.7308182564160144	3.312019989859327	2.3120781988891106	54.44160513092168	5.484856443773528	14.081358125663495	31.834030913970526	14.52691097897807	23.2289846045217	3.95571630457827	1
8700000	-5015.924076073308	-4785.167696163831	-230.75637990947678	-4785.167696163831	0.9388132118532189	1.0242507894065325	1.0	0.28419259360746263	0.9890942420081453	0.06843111142565544	0.2651877739406629	-64.14235294653908	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.6437338584399	34.03030977395504	11.977223045928906	2.8792845026264984	39.74931212728467	2.8769526323813346	1.3767498397047306	2.4692616134970526	14.199279092884318	15.11599515428312	96.17996099412126	6.590829895707548	19.008958725131794	3.924172904343367	1.3797723385096292	11.648317953972017	3.2504337088391786	28.057817278576582	9.045773215816087	21.610886418601453	61.108286756697396	0.7788895409205299	34.388428986162566	38.49196636203932	10.396240149346601	1.4275561500287286	5.34009700884744	60.15561782495055	8.585394934846086	7.621652326844554	5.320576638535993	125.28154651653101	3.7859247117756376	32.404157055873654	12.277232120299724	17.658379645059338	77.3065751410729	9.102932491179336	1
8710000	-5048.7628964738815	-4792.089429582828	-256.67346689105324	-4792.089429582828	0.8983035753168979	1.0242507894065325	1.0	0.31696947446365076	1.0538185669797724	0.10471193468100888	0.2987798996816884	-58.82931604950213	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	114.22006269520557	12.394333915994874	28.71393689011043	6.902734730751463	95.29414585262354	6.897144355186208	3.3005904506544423	4.926218932569176	34.04104625877607	25.55534221409212	230.57976957498448	15.80071381764289	51.71414614756204	2.450483984393916	4.0249937587924025	27.92542689767974	14.407279863735832	67.26520759627508	21.6861421253636	56.916960810040514	17.858939014326683	1.8672930308299718	82.44207992722865	35.95090435782599	24.923722502123503	0.6277749151158619	14.350120582735146	45.2507601768005	20.58244113769236	8.116092199158903	12.755435983121895	300.34728470668716	9.07629446556776	77.68502908492182	29.433172191558043	42.33381951438146	185.3331203133815	21.823174542575078	2
8720000	-5019.546057646465	-4797.188650052732	-222.35740759373343	-4797.188650052732	0.9849389500197504	1.1468628947881832	1.0	0.3214742563751227	0.905400128915194	0.08168754325470207	0.31221358533630417	-60.34277580936264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	45.02624788781536	23.11384031130456	11.319209688224644	2.603967917099446	24.73473425427073	1.0116467932258424	1.301112959497273	2.168081056637264	13.419188810098396	10.074072332285297	90.89595661055776	6.228738107560861	20.386032968309507	1.432806392010662	1.5866771778431492	11.008374222515402	5.679437913326668	26.51635658384533	8.54880997283853	22.437014356161185	7.040103079073186	0.73609834298287	32.49917255864276	17.41744508744685	9.825083975504064	0.2971772819771382	5.656905374868045	17.838126654418524	8.113724287432074	3.199413225808292	5.028270944184255	118.39873814220199	3.577930836896788	43.898037745760774	11.602736646698347	16.6882507898727	73.05945050407412	8.60282899051755	1
8730000	-4981.2318227351125	-4783.724417517347	-197.5074052177649	-4783.724417517347	0.9006430198964938	1.0861960435277316	1.0	0.35530189274166396	1.0825253505595103	0.19140005822277814	0.4185243380467165	-66.28676997933333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18.82218765920931	7.369496513473552	8.966600181736862	1.0885289157631433	0.986750526018718	0.4228956815228427	1.3045046305029806	0.9063164359170716	6.187912097210665	0.19062884918874862	3.896136035670738	4.774522934120717	8.521912354597635	0.5682096661374538	20.293015857597933	13.752732620539645	5.099855305703088	11.084553190022934	3.573633449817841	9.379277966404175	13.957156518362693	4.665336151132578	34.280759938768135	13.35751019458414	4.107150451780638	12.767407425598764	1.427519119079388	30.014888972170326	3.391755882782721	0.9147264473287212	6.152096229634676	19.70533138889294	5.746445957979005	18.3505653498025	10.766273628019299	30.074422142743817	0.41517697627636785	3.5962148581211437	1
8740000	-4986.752260475002	-4800.257980883553	-186.49427959144964	-4800.257980883553	0.9147723716892914	1.0861960435277316	1.0	0.32966517748159313	1.0189362170004517	0.1406141345711416	0.36605493732392885	-60.37336348981763	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.442981274400623	16.84337154996696	3.1535359920549606	1.363493894273085	0.6523215335040206	0.17030441854071607	4.836670897629261	7.404697715843573	7.857271288790812	7.371361907450801	2.7261551372853896	14.835276118291539	12.291805856863435	23.205471307124814	6.353659383380696	11.9365613591656	3.7147750705769726	6.512335644967844	0.06820306582174934	0.9246807015079405	9.22680404351899	12.052788976784068	2.966426150234818	6.263870917444131	20.15397049610297	0.31196842248649564	1.9900477731872377	19.84225788181405	2.242223683077254	3.6191818643822313	62.86414990521938	5.39454948321834	3.3220552234275	12.131200961145312	4.745627997197938	4.9430197819672275	8.325757528537629	2.3773875252183334	3
8750000	-4953.6076005924515	-4789.084168469823	-164.52343212262798	-4789.084168469823	0.7601957438908923	1.0861960435277316	1.0	0.3750885432307819	0.9079015070795006	0.12545495400566398	0.37204126364725093	-58.25190727367531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8.68665661599284	16.40859078243331	6.169853226327015	8.039383686642042	4.337347284926012	2.426031293277739	4.2515174372468465	5.169345270581706	5.257233972061633	5.146072976415331	2.0714123589636118	4.469415056796889	0.4371318817400676	3.754543570520711	3.3516390974756214	8.333116269822158	2.7419720063719866	0.8413851156623465	4.388571407615452	3.084800486137419	0.7870788400489324	6.24332680441696	12.172475057060224	1.2777186211673979	2.6527839524466645	1.8499203162558613	1.3892861585079768	0.7214613205186589	2.487066095185152	4.20353653895286	7.491409997475535	3.9583055125543742	3.547425805266521	5.507531563178635	0.27360094452429284	0.2620435269890573	1.6937858615002772	30.083192093158214	2
8760000	-4968.217015336056	-4794.076432874015	-174.14058246204064	-4794.076432874015	0.7527962671094115	1.0859995291480715	1.0	0.39001635248118566	0.9515238847521248	0.12833049468030455	0.367628851653579	-52.999088297975014	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9.68786305665076	36.484703771879886	12.864571552991494	8.965986760967233	2.4439745884943713	2.7056507445169444	3.488850993106398	1.9376304645783498	3.5081924982126953	9.96310542535208	5.163424437602252	13.878666520751473	4.2521314623224375	0.10263955564452085	2.4718535977975735	0.209368854262225	9.788812353075135	4.336835870983761	1.8704632128945269	5.151863322137584	1.502931727152776	0.1949638277006452	13.575449868271136	0.8890784188638698	8.37686244560309	1.2456057678727883	24.24185070961459	0.05139335977639229	2.773720294023507	1.091809914540324	0.3675470014683715	8.304309503229122	10.620956262811825	8.60045675735069	0.10218543093605667	3.7780751354955924	1.8890081879483203	33.5505198592595	5
8770000	-4947.171931475767	-4781.985685151215	-165.18624632455214	-4781.985685151215	0.7964630613907331	1.0859995291480715	1.0	0.3585521730200385	1.033898046173191	0.12640776395022935	0.3387163389854341	-59.618880706341116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8.708171251458898	11.263438857106095	6.484974651854701	3.3056284728544165	2.0601439460909416	0.256556275983709	0.6763241058722078	11.609451655798097	5.230342332333305	11.179171984847466	2.7145870744347853	23.949985790406433	1.7533389428539035	0.6230962444865764	1.7034823517400084	0.1881962850812129	4.9284159060514465	3.8982703650079014	1.1439491800498789	4.07241945641239	3.2784974538597873	0.17524797672399106	12.202623176774116	1.3884565951905923	1.7726049741638406	1.1196430291192778	21.79037690739257	0.04619617097223769	2.4932259243096726	2.7100942394888445	0.33037855851497877	1.0435534682141423	1.9395692065063286	7.730729661002122	5.946276414671052	0.7830150469003336	1.6979809375783006	7.83918811061092	2
8780000	-5022.657899344996	-4785.114010446873	-237.54388889812247	-4785.114010446873	1.011314613252069	1.0859995291480715	1.0	0.4504133473113758	0.9685104539564817	0.22819674082737607	0.4720817968258496	-65.96985687108057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.42123077201555	23.008557736734666	0.020938827069773378	27.015097109004753	20.129107720349506	46.20626051981375	3.6053261343604217	61.94050987155607	2.616049836648143	59.5935596077896	26.260791311276947	127.67179069620273	27.960791654563394	3.3215808145300025	45.48812860437776	42.830058913073174	26.272236214573507	31.18037797490045	1.0352670523001608	0.11402929135064754	17.476905597784796	0.9342061076796446	96.43732856257729	7.401538412726017	0.4816097264323324	4.938311889414704	116.1594192187945	46.513854317285464	10.144034849320342	13.813778892112929	0.9007657028075312	33.79086560675635	10.339391260643989	41.21071752801404	24.091505860901826	17.51617067287365	23.429081656616763	16.671154605080282	1
8790000	-4952.973078939351	-4782.26782019268	-170.70525874667078	-4782.26782019268	0.8928928438598558	1.1464806635067464	1.0	0.4183057501551466	0.9342860478451689	0.19604416272841885	0.44975250640756703	-61.344443400518074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9.995281016047192	12.220568070140244	0.004508485820564849	5.816810170468094	3.3729578801119313	2.946959410789785	0.7762880748339722	13.336845924745962	0.636719311056214	9.980391685880644	1.295953794607966	11.372161779079121	19.34752765275915	3.3944448208240625	12.493878482804375	11.284665252195778	3.5941195197994644	6.713666028725299	4.62783327722063	1.089621851333745	4.211305418984978	8.271307107558963	10.420360981220005	1.5936771851138107	1.357942539331351	2.357604774196291	0.8410798115205673	1.4359859124752368	2.1841833417449124	2.5748141040972827	0.1939501857112782	2.829626954739722	6.536737632797309	1.24803991422847	5.1873112189137744	2.632467148842384	0.7400556894545499	0.4104638738050093	2
8800000	-4973.9733799749565	-4800.906327237895	-173.06705273706098	-4800.906327237895	0.7511069967829324	0.9684509943133529	1.0	0.37419308675438495	1.0479645676023932	0.13274029710391852	0.3428239858379138	-60.198074537056094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	10.46412154093679	7.308774509506808	1.9779676299180053	1.4610648174853194	3.5311704746756347	12.937790868880073	1.6214726013029837	3.9997565332386475	12.02174223209741	1.7220381800857045	1.0206708791064218	15.274769733115932	0.8390807086783473	3.1563994407293143	16.30539297313629	2.504145277220847	6.66662906635492	1.6993620352508363	0.7150011143575609	2.6927312838431705	3.4724653699528716	9.144096093088955	1.7476523423057688	2.357692529921518	0.7459521248783277	1.0669554703348925	0.7947800379313911	1.5894073820256538	3.906015620098596	30.62147460030062	21.98864681442611	0.5943610424834449	1.794748824987465	1.9729774252012566	8.820171440090805	8.592638483684107	12.282587626583293	0.8870228563641154	2
8810000	-4944.421209970518	-4792.587950478542	-151.8332594919766	-4792.587950478542	0.8145064142451182	0.9684509943133529	1.0	0.2872304540550476	0.9784569188758643	0.08178880729764998	0.2885931521019709	-61.43152514659446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6.016960316038917	9.216118171462282	2.3453269674467982	0.6516706494927359	11.773496967131935	8.789089600671803	5.462842003566485	0.9739579243435993	0.21855175996308804	4.443703382521338	2.563006702083131	7.554644948535561	0.6747637785879308	3.3391362060656595	1.778518184340109	4.680482476343676	2.0897616832488413	0.3172565118316285	0.6202427646810654	5.857892657062376	2.0672349690737297	2.006729686599077	0.4165142719760758	1.6270796765929743	0.42892891825642804	0.7017903326904485	1.9192067682780583	0.9139229801808584	10.24476449223639	0.1440743054976431	1.8936962132310626	0.11950687355481351	10.420937915460051	0.8801462568879381	1.2305709847038786	4.94084138492982	7.062594030306544	0.10756134717513395	1
