#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Asp" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Asp" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Asp" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Asp">
#                            <taxonset id="TaxonSet.Asp" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.7" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Asp"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Asp" name="distribution">
#            <parameter id="gammaShape.s:Asp" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.8" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Asp" name="distribution">
#            <parameter id="ucldStdev.c:Asp" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Asp" id="treeLikelihood.Asp" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Asp">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Asp" shape="@gammaShape.s:Asp" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Asp" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Asp" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Asp" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Asp" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Asp">
#                <LogNormal S="@ucldStdev.c:Asp" id="LogNormalDistributionModel.c:Asp" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Asp" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Asp" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Asp	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
7280000	-6909.638255561172	-6595.145249735606	-314.4930058255656	-6595.145249735606	0.9779938435117123	0.7881297337523516	1.0	0.29624028831454535	0.9593010295519225	0.08680851337360086	0.3058477802834168	-104.49001323956169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24.107798715336575	36.42744275797697	0.18408262595861988	9.484975127378492	15.239816225179755	0.7853582560925066	13.77331487874446	6.307799929631187	4.09085433168328	18.658628985699405	12.428562847389838	2.3270579893314487	4.973533745041607	20.709299076855547	3.0954211028650964	12.02498387610012	10.624498919652002	2.3450339414979138	41.69341849210353	2.7147723517655837	42.65814396769263	6.224264971471	17.85101783743648	3.61198446459282	13.296783842560622	4.75853291977303	9.079883180297207	15.19166064021933	6.555719315457116	28.04227249276208	5.205635151736218	3.0355142233698222	17.526532047149725	10.959851388545754	4.100665486991619	0.44578687594480176	7.732604447262556	14.143423757110835	28.202199877743617	21.992426276175145	0.5282632583687298	16.117571300306277	19.192857469931408	14.554798286560102	5.860117161505496	58.74757308906844	10.944525497182351	3.868147705939276	9.48321605377329	3.2674643201147577	4.564698754576492	13.849841161873695	12.91282857912241	0.13886339743726553	1.5127328172648615	37.34217940852218	2
7290000	-6886.325835337651	-6605.870463853847	-280.4553714838052	-6605.870463853847	1.0990224931596968	0.7881297337523516	1.0	0.31085502659733283	0.9806635941579489	0.10038592251580794	0.3253063413199527	-116.14934500354597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.035248840955854	43.57499518927138	0.07662727653421753	7.386392797872142	14.07256681226497	2.420472091939342	5.733358064131766	2.625720526384819	1.7028821948985116	8.413527292176301	2.2923039022086895	0.9686743392054014	1.8406014127124457	8.620570132179374	1.2885175208898603	0.33580620206405903	2.69439803303841	6.344705060934775	17.355538535013345	2.0349368039450226	17.757120625732696	1.768627862423144	3.7409523665697075	1.2734903443965186	8.800625971844395	1.9808138657397891	6.195190893062025	0.6034692477332947	2.7289208541558243	3.7145883173548526	11.739774378083395	1.2635803439157645	3.4625372186600227	6.830026242645555	0.29882232726357616	0.18556576993869048	7.327864501918688	5.887421682154707	11.739607459700856	2.7728960952135506	0.2198978560365976	6.7091915201501084	2.5623605802158225	4.8108167591722495	2.439365561628487	24.454597523082604	4.555830173766141	1.6101770734454726	9.444324349101654	4.642903211950798	1.900127358249217	5.765213328195623	5.375167163216071	0.20889510033762862	11.682779143925211	15.544267108458213	1
7300000	-6867.070481105806	-6583.448462792949	-283.6220183128569	-6583.448462792949	1.0023820190282353	0.8104998683197218	1.0	0.3821484496392091	0.9280909537883336	0.1709311744347025	0.42482589264066717	-115.22112777301997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10.536777492613142	40.48372880085272	0.08045685518138895	7.755540357562862	14.02309436442386	2.5414393069913648	6.019892397753592	6.799049409620271	0.6429994640951463	13.4236618390518	2.4068656936982546	1.0170854890369818	1.9325886030040074	9.051397806054696	1.3529133784446121	9.079805070762752	3.4273936846327784	6.661792501894608	9.63135959400629	7.76750041806777	0.015302989114812784	1.8570180519622916	3.9279128322297874	1.8444347282935254	9.240452242956454	2.0798084121644034	6.504806108847846	6.038841161027055	2.8653033214124974	3.9070224358355587	13.580890422292612	1.3267299235812318	0.7993819467165809	7.1713684362021315	0.3137564819868706	2.7773534741913988	7.6940870103407635	12.390361340523503	12.326314335988826	2.911476300035433	8.007984974559744	2.6700339363389367	4.29559171956897	5.051245519917172	2.561277010005309	25.676757682432005	4.78351554564287	1.6906484149511085	7.069536710606014	4.874940207203144	1.99508945904642	6.053339682891098	1.1626833625552022	0.21096092125753257	12.26664592834913	16.321118330332187	2
7310000	-6880.806251005102	-6604.884650022333	-275.92160098276946	-6604.884650022333	1.191115505999097	0.7207433897029479	1.0	0.2789421323045809	1.0301099163849154	0.07973584253271072	0.2724857320763181	-108.03113265610979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.529058801169676	46.13258479782436	9.21767818371465	7.749859054807884	0.3361060661052957	4.069951089084093	11.371505128009055	9.84278027910125	2.86633298190497	0.17861598455790884	0.6157121841897049	2.1001293817013957	1.9311728897914806	9.044767225989213	1.351922304947496	10.378203438583663	3.4248829554913964	4.110766390594139	6.484256306504049	1.8577608864479238	0.27500169241957656	1.0709326724676864	3.9250354489700543	22.199923378411142	1.8145633239360897	0.948262255097176	6.500041028510056	6.034417422210254	2.8632043502379227	4.859097584378549	0.8884879152694698	1.3257580307120773	25.169181233675918	5.525065716852275	0.7823100841246174	1.9143315919727635	7.68845072509002	12.381284810614085	12.317284723561182	2.9093435049545198	8.002118744097364	5.12303456174463	4.2924449940095	5.0475452419526174	2.5594007525864417	8.523862540594024	11.837196220951515	1.6894099344513984	7.064357938200915	0.6503642406438574	1.9227649586980007	6.048905323216386	1.2869135785616488	16.28386038510157	12.257660025872445	1.4348935389086224	2
7320000	-6890.437052322841	-6602.65034723074	-287.78670509210014	-6602.65034723074	1.2952582806318775	0.7207433897029479	1.0	0.34022467074696433	0.9218662882387443	0.10008727475635186	0.32533248717800534	-110.86692413677612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13.585608228764878	49.96428286038052	11.893538344459502	9.999616388795332	8.128861101470267	5.25144384229186	1.214191202955578	1.3201653736311139	2.7905620381050853	0.23046758835930284	0.794451306051136	2.3548505077626034	3.795242390781621	9.235235234345435	1.7443806837421345	7.89256477040545	0.05374120112277375	5.304107684951077	4.535601677863467	2.3970624594859977	1.4532166450934223	1.381820730824857	4.263411269535483	28.644484509307482	9.175069076302629	1.3883101519804828	8.38698050336897	7.786187971319378	28.875148569542883	6.269676841330895	1.1464128903432593	1.1956831009942255	1.8628944875160984	2.4822767853326666	0.06986818472196246	6.2425571162423745	9.07229232526991	15.975529055557574	7.7418885656172405	0.9008012913668757	10.325106195179181	6.610233812214335	5.5385269598511275	2.0555157801972817	3.302385956965373	10.998310414933806	15.273493426306873	3.7950412386813968	9.115116664131566	1.0200540503503677	2.4809369895404565	7.804881659980761	0.8311380266147367	5.135097859912155	8.562220768958111	8.923072827684116	2
7330000	-6901.062594412329	-6598.874570042908	-302.188024369421	-6598.874570042908	1.006030513759186	0.7207433897029479	1.0	0.34512320639185123	1.041242876736723	0.1385258525087907	0.358844795401584	-98.99797308432791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.086554283266153	47.13998215806505	37.387199304340356	16.256693588097452	13.215347370213122	8.53743884964418	1.9739491572826453	2.1462347284426895	4.5367052323010455	10.296277708544258	1.2915646911824243	1.502465920355169	4.325325508587514	15.014014896309643	2.8358950157695118	10.434166162302027	0.08736877553504849	8.623056129347235	8.956391542486813	5.444357465797236	2.0196780615338086	0.8373578535260188	28.341844306274126	46.568247175821384	14.916200864486282	2.1811012831271266	13.634980270382377	12.658252791667165	22.862514119995783	10.192812538300377	1.863759804289926	1.9438599487785961	18.99514485268361	2.2969491142666985	0.11358692437984318	5.014946449917838	14.749113439873552	46.915854927232196	3.292645892618074	56.43387965398103	16.785852692076723	9.268290855584667	6.381000111569817	5.766048307872648	5.3687936141408	8.051355405279505	0.925434719101839	6.169718934475023	14.818734326107437	0.5896842320130965	4.033337968397301	12.688643714356948	1.3512074566411953	8.348291495164423	3.324985694705702	2.0577158642376894	1
7340000	-6996.378181278148	-6592.003705933864	-404.3744753442845	-6592.003705933864	1.2854549035998402	0.7207433897029479	1.0	0.29469272828347337	0.989521437168855	0.10483964262854766	0.31943242843863534	-105.50400856648464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.89917475836901	43.48726950609001	70.06725292278155	177.97501939247186	71.74089826380185	46.34638158102958	10.715789884549055	180.47173285875746	17.87420063287963	165.55089438825954	89.86028242136965	16.44806064053109	23.480482848965007	81.50515344266626	15.39495331554515	19.737724867484594	0.4742905548756507	7.36751732279792	48.62071018341763	29.555265111372606	12.427334857897993	1.1537356805817007	153.8566722481949	252.80061048522444	80.97415971929057	11.84033691074649	74.0189194429532	68.71665195659821	124.111554058295	55.33275114511192	10.117615433181811	10.55244746261675	260.6616013680714	12.469229003783612	0.6166185237324618	27.22416240627114	80.06710812280213	254.68763559558067	17.8744733213342	306.35723038301035	91.1237606184862	50.31388829388767	34.63992788091626	24.56977267594367	29.14505882301397	16.07976629900309	23.356909172059336	33.4929658672519	39.47447778602539	2.020630823941695	21.895397884622824	68.88163226560958	7.33517129475373	45.31957534321661	27.68638221640497	11.170526232615144	1
7350000	-6945.962879717943	-6598.651887028799	-347.3109926891438	-6598.651887028799	0.9265947744729187	0.7131630986868899	1.0	0.31477565230763244	1.0188045023548684	0.08979536529488076	0.304162961856514	-101.2362427230474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	43.83043558560457	59.354986271518676	26.376752087871626	20.324445462217355	26.225658571394735	8.384810719412613	5.0759582534989836	10.562308264430795	8.692933528908814	60.51891372269307	32.84939473779956	6.012765841514641	8.583543574044644	29.795087289491477	10.79322620472952	39.128802075345625	0.1733820241568161	2.255199063638719	17.77382463319986	10.804245703026089	4.542946196982194	3.1189529574811754	56.243964781077594	92.4139878043716	29.600976810952506	4.328362770838057	27.05841376555397	25.12011273898992	45.37031623899203	36.920613880271276	3.698603367518511	19.045162456406562	95.287657746004	4.5582610535385815	0.22541154715879108	9.952085984952241	29.269394323810037	93.10381017149437	6.534206370612749	111.99218743204474	33.31127281030619	8.17326991039269	37.065794475292726	8.981745210475083	10.654290373183757	48.325013110732876	8.538369884595934	12.243714654199215	14.430320803813505	0.30895058805451026	8.004098681556242	25.180423069078426	2.681450924011786	16.567059213300872	50.08450743173479	4.083506258342855	2
7360000	-6932.966428858302	-6593.688091116151	-339.27833774215077	-6593.688091116151	0.9601025038183509	0.8868311766019067	1.0	0.3073000468869859	1.0031837341087488	0.08833297818340487	0.2943946530480705	-108.0986760422624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.89230498305012	68.75337677041993	20.39607670515735	15.716072519322148	20.279242193408216	6.483635362748136	3.9250334364762867	8.167406238158682	6.721894282426986	38.538856808734835	25.401109755974336	4.6494288950030604	6.6373074499485	23.03933720758426	8.345965751750024	30.25672174689899	0.1340693142285668	1.1661640418790755	13.74378048347542	8.354486684568462	54.51888599049633	2.4117603087991317	8.699658409938866	71.46000302115034	22.889239417061543	3.3469480543949715	12.98277443009866	12.462519734620242	35.08303247742272	28.549219031776314	30.91051672071719	14.726854657047193	73.68209588381896	3.524719107962246	0.1743016422477919	7.695546003889609	22.63284007648638	71.99341478715915	5.052637788699756	86.59903378675078	25.75826140845572	3.414769663839169	28.661481320260226	10.394610933944158	8.238532286558337	37.36778019146084	6.602376461023803	9.46756986649363	11.15838405782875	0.7947806906110544	6.189246125558246	19.471003809501966	5.534052249504913	12.8106375405007	5.066639975805927	3.157610406076027	1
7370000	-6937.23080365599	-6607.589528220888	-329.6412754351026	-6607.589528220888	1.025223938199785	0.8576666579320945	1.0	0.26141063745556303	0.9498872195555985	0.07709332677629986	0.28788577310341895	-98.0761320772376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.22343289277592	43.62467712344771	14.602273289716246	14.704884117279605	4.742770452350221	31.10884760409098	4.310807978319696	3.6366926951091902	7.382560166957912	42.32667417874568	27.897674852047064	14.936930853085816	7.289659660959581	13.367739040840156	9.166254589088593	33.230523921708546	0.1472464066301585	4.335424768382265	15.094597159312196	9.17561300749978	70.46638591822658	7.960882157691613	9.55471016723071	5.88751783635392	25.138923653430297	0.7407357462856732	14.258795115956543	13.687406839060737	38.531191836953035	6.307226969730747	33.948577572698845	16.174293436885247	80.92399005916145	3.8711484877388305	0.19143299597227423	2.7649978601095375	24.85732393182906	79.06933580917014	5.549239680016692	95.1104778607552	8.838653524239318	1.0292928836485558	13.925580234211528	11.416252236007239	9.048261953769124	41.04049751129275	7.251295456377831	10.39809631594368	12.255093313250056	0.872896243446121	6.797560329012989	18.896374796720735	6.077970283743838	14.069739636799104	5.564618081466793	3.4679582610531625	1
7380000	-6919.946183997033	-6617.719970495505	-302.22621350152775	-6617.719970495505	1.0939199656423144	0.8578154624617635	1.0	0.21087118148892253	0.9555367564296425	0.05455255027226168	0.23748407760453003	-110.92655576026895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17.665667532097228	24.329404509354134	6.930013840797954	6.978711358035262	2.2508457571234306	14.76377959721187	33.21434848121032	1.7259183013363009	3.5036492690198204	13.63221500393767	13.239806502383573	7.088837162349681	3.459560120733646	6.344122913960173	2.80998712117155	1.130610371702069	0.06988087510137204	2.0575257738660766	4.793980156978206	4.354604511104507	33.4422606696611	3.7781119722377428	4.534518180148952	2.794125221763355	8.252128330321499	1.9195000798948991	0.2215051958725525	6.495832324007046	18.28630977072437	2.9933127075542885	16.11147167200962	7.676070373349402	38.4052784135697	1.8371874068887182	0.09085114936230992	1.3122253679384572	11.796902816090286	37.525088092012986	2.6335836225927927	45.137966870139934	4.194688733851682	0.4884865382531086	6.608865746417187	5.417977354340293	4.294165663845346	0.37037034399882945	3.4413530605404934	4.934776247352384	5.816078400676452	0.4816525346465745	3.2260173624400403	8.96792823172294	2.884511017881515	6.677281576979449	2.6408819748961707	30.922207989544535	2
7390000	-6887.698774967826	-6626.181872108206	-261.51690285961905	-6626.181872108206	1.0846136984553367	0.7452767353937039	1.0	0.25614291068625294	1.0159928061523866	0.07809630164447859	0.2772768817305004	-109.02251068221467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08488618216635	27.741640751880425	3.56388383683187	3.5889274079650417	2.9221755703529033	7.592538295853249	2.024663380237996	17.13683865670458	1.8018144388510733	7.0106109206783636	6.808807814905198	1.964992333310988	3.1042395107281546	5.216661429263428	1.4450862455558813	0.58143664962717	0.035937492622492365	12.508984788116466	0.7435572175255799	0.20369709206665465	13.40683728848218	1.9429618036734946	0.10025030645918907	1.4369289794636373	4.243804911724213	1.0686341577497016	0.11391301741665359	1.0431549779766778	9.404062578276367	1.53936471443004	8.28561310244629	3.947556781620215	7.437863940130521	0.9448065552330627	5.640582800668994	4.807800257206917	6.06676873045026	19.29794918150096	2.0735760041926556	0.9717707037643661	2.157193870393974	0.2512129583264658	0.535897488578884	2.7862919706998936	1.247793417308212	0.19046958822051965	2.9782371948760558	4.29949475301424	1.7269280747904288	5.230386186820517	4.98901522880199	4.611917841599221	1.4834114952658857	3.433911739984661	1.3581208929056603	9.118943596044362	1
7400000	-6832.320732996827	-6586.805470719997	-245.51526227682993	-6586.805470719997	1.1815769695386675	0.7182862507504544	1.0	0.28298558940163077	0.9530821213687131	0.09971515027607171	0.3181363868104709	-108.69539466608454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.858851352038678	34.26895925577434	2.690639044080374	1.4687571048396502	4.0546856342604665	1.7750828066158595	10.097300608558486	8.424747433864729	1.0671525706377132	0.9710713033090175	2.370784757544231	2.963254239650823	0.10858536205933685	3.938442879721303	1.0910023032099188	0.4389694565737747	8.14590215415169	2.3420852724236783	0.5613662432837792	0.15378597456402776	1.1290096451866034	3.890825841855641	1.259046208734216	0.714092476158843	2.400321810029775	0.8067908271767105	2.1711329443342215	0.556886128750134	6.635539856212903	1.1621800803157043	6.255421090661556	4.1663532637504765	0.7924044241973627	0.7133042273546714	0.5448284370958044	1.0835347930048793	0.7318660541222161	1.5871642347725596	2.1729065433031254	5.726205849500567	1.6286249269259516	0.18965921028811913	7.448867956315648	2.1035775316507492	1.2882955840380192	2.242487706769333	2.248491153457301	3.246006037773271	1.152243711599524	2.3322049458592393	3.7665759549725464	3.48187729477984	5.357776442514909	2.5925135118158407	1.0253457374979145	6.884563808368918	2
7410000	-6904.917619651735	-6588.882963624073	-316.0346560276613	-6588.882963624073	0.9359761082681071	0.8451457588685857	1.0	0.39030704107198577	1.0419812225665164	0.18268174109776802	0.3976336843356961	-106.38610204768983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.410812548593736	47.20609627534263	14.229296425937825	5.441481314418943	15.021882135562509	6.5763630296113895	37.408685484139646	11.448262716610024	8.38142330864989	3.5976447940324	22.258233445056657	10.978324817494608	16.253980304636038	7.4507341997334136	4.8641248450567645	12.008716730081868	30.179104642180192	9.04858692638704	1.8217512487991294	1.0649290030957048	23.465317523428887	17.96374219516322	4.664540104175503	2.4218013550180055	15.188993630610343	0.2207865223740222	12.826520757734645	2.0631631015557095	24.58348355877851	4.305668493578607	17.06032882138946	2.92639040055589	2.9357160918745606	2.6426640673647905	17.0547914727197	4.014301827191869	0.8175266069615486	5.880158467299333	8.050228532956417	21.214564361869442	6.033762886227536	0.883281111263385	27.59671811241434	6.500531320595547	10.66021764151599	10.193271985351206	8.330255940113359	5.515201288077589	4.26885603185562	7.484332719003188	0.8526103511876179	33.915783719413675	1.0771898209078195	12.574369374786865	3.798721826113744	1.4565125340995448	3
7420000	-6830.326664411537	-6604.826740820362	-225.49992359117584	-6604.826740820362	0.9084830848965041	0.7651655742342978	1.0	0.3654844981223128	1.039467766204876	0.1599100245718065	0.37300619829184367	-104.49289978631722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42589025160618	44.94800439860113	0.30885024146313295	2.915910680083522	0.5010252374227795	1.145428189992733	3.1884879526360175	1.9068439841307483	4.890817418806434	0.6945945545316415	3.8767945036807845	1.296440123609368	0.407201937184322	0.4368646494053207	3.0610279260152256	1.952060851165405	0.004253875106459417	2.8949931509017013	3.083898972213069	0.18548241558355075	4.087036566783656	0.44532721215845456	0.32805769208902646	1.806267670468546	1.0609475107892576	0.038455162155579835	0.536305389310193	1.929653963713572	4.281791462797593	0.7781054333243912	2.4022293402523323	2.628653616898196	0.5113239573769581	0.20303031989160839	3.5862315737236834	1.241517459422872	2.5514062876035726	7.246574599928569	4.734277345265078	1.1945551246054071	0.16028310660168066	1.125754560013987	4.806617082255313	6.752068200773358	0.889987587504888	9.246590770433594	2.4800585408780047	0.5686218118243732	0.7423439400618352	0.12218946399422627	1.5047395192569943	2.4423398579193374	3.0497235422734073	2.19012196991097	0.7033925804879051	0.6509248469706344	1
