#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Tyr" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Tyr" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Tyr" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Tyr">
#                            <taxonset id="TaxonSet.Tyr" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Tyr"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Tyr" name="distribution">
#            <parameter id="gammaShape.s:Tyr" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Tyr" name="distribution">
#            <parameter id="ucldStdev.c:Tyr" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Tyr" id="treeLikelihood.Tyr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Tyr">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Tyr" shape="@gammaShape.s:Tyr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Tyr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Tyr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Tyr" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Tyr" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Tyr">
#                <LogNormal S="@ucldStdev.c:Tyr" id="LogNormalDistributionModel.c:Tyr" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="106" id="rateCategories.c:Tyr" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Tyr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Tyr	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	sum(indicators.alltrees)
26860000	-7363.321682947149	-7091.102179374786	-272.21950357236375	-7091.102179374786	1.4829839916196303	1.2264766294221359	1.0	0.35412499965258465	1.0007179165212305	0.1522373570749031	0.3868288066312702	-115.39589016994329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.464246739588583	17.078180164095937	2.8562327951115503	3.3511547218168083	27.37526905305426	7.77803458572049	2.498039854360915	7.376151584504821	2.7168932031503323	1.4731200974290168	8.037568508270972	2.426113660182989	4.128193047545864	0.8118406896805802	5.003138534819907	1.5177162487600189	5.929107213511455	10.523210202099122	2.3650453485001406	8.732620187743224	15.516700171102269	6.501132707705031	2.0670395420509373	6.77598187483953	3.4375608592900244	4.381700710510219	4.895315872721884	14.902959361971241	4.103505616789379	9.609351946200649	14.430954367883563	0.8706778436804323	1.4690763174096633	0.8780372799202611	9.765773338472913	6.82023842710132	1.1941490961881953	0.03658002502707175	1.015886860084748	4.667965092899374	10.396466392178557	9.905405286195277	9.338913822800455	9.59936567309519	4.828824530639449	0.05993132606841264	8.814723502009752	0.2400589007703989	4.328054900107887	0.6661395635333098	5.052875902429869	1.1948151617272977	6.014584406199179	1.7014312359446682	2.648566744745318	1
26870000	-7367.198038510314	-7074.308222288342	-292.8898162219719	-7074.308222288342	1.61602690965982	1.3922607856523523	1.0	0.4721384320892487	0.9616169059614996	0.20066999876838854	0.44650205046200675	-113.22828351272935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.231847288855764	24.839465155821216	4.4650442418665435	1.0997113352509789	42.79475666832458	12.159116931732365	3.9050943210081464	11.530867937619124	4.247219755075657	6.242652404781589	17.859712455020983	23.6867223404042	6.453453173636807	8.092716835508046	7.686722317504189	11.107600860904805	3.291759843874235	4.084950452272598	1.7761488835587949	0.5247855082811738	24.256689745432297	9.44579640931819	3.2313272996308906	10.592644585912577	0.06166592348738577	6.849752429329594	18.4252901260421	3.073829224460559	6.41486021625098	13.390470009995544	0.9260514258269622	1.3610988218816604	2.2965532652447345	4.015122566653237	15.266476208435	10.661829235069881	0.7538280070040961	0.05718421495404819	11.10845296029547	4.465315301871616	16.25241558727462	15.484757724292319	4.200438878127779	10.27196578425228	1.9331082902879213	0.09368844963449174	13.779734790404992	0.37527529773770407	23.261190555412213	6.052848149399135	7.89897605392125	0.16382483036314566	4.781418694705942	3.7275542252470184	3.0126950956544825	1
26880000	-7491.405226235909	-7093.85305968961	-397.55216654629953	-7093.85305968961	2.263045035658018	1.2151533926929126	1.0	0.43722869266225073	0.970915682916302	0.15963672413589935	0.40604853867827895	-116.9620524314935	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.81213756168648	203.71292818461254	18.549556481216552	6.79948408363768	264.59877015181576	75.17947610273116	5.071889617409432	71.29503034037171	33.574250036078645	38.59814326302963	110.4260969980327	123.97518995663955	39.90151845495896	22.266881114911858	47.52678669196767	68.677981975957	55.62628046453634	25.257133115152463	5.629562992579225	2.4854855473273334	149.97842666426885	58.40309205122724	19.97920530468096	65.49402189175919	0.38127866087658835	42.35182554470592	113.92304774219436	19.005399160289592	39.66289929093486	42.04173612613732	6.618959149062878	8.41563552087075	14.19952388750627	24.82538927325187	94.39219062773103	65.92178862080702	2.297720844261571	0.35356838376738897	68.68325048239026	27.608918222681194	100.48822592259462	95.7418190668026	25.971194785952164	5.803039337948078	11.95235388635961	31.706508501352868	85.1997104883199	1.2643221342441133	143.82328332724862	37.42458892007545	59.67942176295106	49.66545897658202	29.56337656048703	23.047362351392934	18.627408570887237	2
26890000	-7470.693456640631	-7095.348977583696	-375.3444790569347	-7095.348977583696	1.913503663964579	1.223311600791566	1.0	0.4375869089351263	0.9393293421109762	0.15188554021448245	0.40101371973756206	-123.91318848749911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.14116220314413	15.939761544503744	33.95269843355989	31.081364183457172	165.40196878346325	46.995053500688876	35.32645751323009	44.56686769937849	12.882995688701065	25.2397484846136	69.02788640351115	4.838341487708911	24.942631842594075	13.919134896056377	29.70922383461127	42.93093813089491	34.77225649860897	18.885787299393588	3.519067007865831	1.9096277311348295	29.529058785272742	36.508054828721704	5.865483017231167	40.9406293091566	0.23833913184073555	26.47433063520631	71.21384719800491	11.880366778817029	24.79346985103829	26.28049224245515	52.27953869956667	5.260654397287705	8.876190941604928	15.518470699073104	59.00501411496658	41.20802835686936	1.0989612960788628	15.792807826625681	42.934231499704275	17.25846808506705	62.815675211257386	59.84867336863774	16.23471925735186	3.627507908951293	7.471474123883005	3.0193914123463617	53.25875039579235	15.346638172623134	89.90462882945313	23.394291230985846	37.30589469401972	31.046118205869583	18.480209428735662	14.40701748537625	11.644083036330635	1
26900000	-7383.333916336827	-7087.717898160325	-295.6160181765028	-7087.717898160325	1.5010525984128809	1.223311600791566	1.0	0.4264655064447557	1.0413624548244553	0.18015538767951636	0.39573058830919633	-111.26603733118638	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.264763700322655	18.535943546619755	10.134300752061193	9.277256505425624	49.36966350155582	11.187008005370075	10.54434438089075	13.302449044709642	3.8453542404675147	7.5336339628495335	20.60364546462209	2.293474513860035	7.444949718368631	4.5193935259276605	8.867696040107864	9.153696798282283	1.7459857865939383	2.7896424006933813	1.050381415019365	2.3077767136771716	8.813919849135015	1.6211089746488727	1.7507465295887394	0.5066898740322345	22.948654254318996	7.902135654746466	5.24091886318204	3.5460866304023106	7.400427410777649	7.844278204232466	15.604549647127417	1.5702155137710812	2.6493914382378607	4.631998531256849	17.61198922350251	12.299892851968343	1.1859335735721506	4.713883479621558	12.815135015794436	28.815561341096547	18.74940649505046	3.219965133992826	4.845786496211423	2.7254403224639305	2.2301074531923244	0.9012367815414475	15.896827618756271	4.580709456091347	8.652856163078805	6.982796483173679	11.135172581164408	6.841729511628344	5.516026971416416	4.300248724640141	3.4755599677317295	2
26910000	-7385.734211048721	-7080.732396601433	-305.0018144472883	-7080.732396601433	1.7351347945763453	1.2109330664864988	1.0	0.2807890334227468	0.9703761381589434	0.0761985668128163	0.28068364656296235	-117.41969342678611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.32044513495242	28.25021398778797	16.337946590394605	4.172821125610184	52.78397362228235	13.890698165337936	35.5015869404535	14.222420605835836	5.920513604731988	8.054645467908626	22.028553601407445	2.452086760509315	7.959827993180548	6.133899363761716	3.1469725466976928	1.0665414201428398	6.692329229860539	2.334915862875695	15.032698441754862	10.049340367683625	9.423473441559763	1.7332217254025797	2.0378434294528813	0.5417315624351421	3.700510910469356	8.448632021700726	5.603370641203681	3.791327100205676	7.9122266091968205	8.38677326218767	9.598747022838916	1.6788085715346097	2.832618208682767	5.380222382375816	18.830000220276588	0.1876809875822027	3.100682289045046	0.6117474766601546	13.701404884365148	30.808389643809658	20.046079063046577	5.416245989911948	5.180911686529429	2.913926486161027	22.99709164604712	0.9635645684077897	10.622206857576302	0.1116939639524429	0.21755788695898004	0.5788604564764298	11.905259507900473	7.31489024755457	5.8975046923272405	4.597645581349879	22.60722085500387	1
26920000	-7386.412908040092	-7109.654270837265	-276.75863720282643	-7109.654270837265	1.7294781196418458	1.2125382699788534	1.0	0.3433899801881402	0.969042147834932	0.1258747433381155	0.34527439948025923	-111.90641759528091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.921758620709092	17.895683569858512	0.798436746315639	2.7924817444902925	10.724113328361987	9.295754569220573	14.964599820004166	5.858440569066901	0.017174584740480555	8.743824057192956	10.395216535799747	20.288648460790768	2.0742902751127796	1.2783944551434008	2.1059765378225737	0.7137371470856231	4.900185817924703	2.010168041592885	3.4034924220463245	19.56624164514764	1.725870259388809	9.059187797798652	2.1133581812576914	0.36253063646315	2.7816667634294645	8.371702643382903	1.3896029182471732	4.778988888284583	8.339439559338782	5.068002413736858	6.423550165318591	1.5070449521978864	1.661403342590103	8.952317730867703	12.601170834079667	0.6101257355560475	2.1006811210640377	0.4093857870702961	9.169078151622182	20.617194714978826	13.414979493994252	2.263157080279395	2.990690832416926	0.6575522703925845	15.389818222454041	2.2173968673394104	2.4691525921898507	16.26427873076601	1.9152305688178617	4.676987537868281	13.480577324230449	9.341499096454706	0.015169867514001529	3.076777308943143	1.2822398903150631	1
26930000	-7404.783215239143	-7080.726555683249	-324.0566595558939	-7080.726555683249	1.942454638221857	1.1045175463322998	1.0	0.3449758014402788	0.9707133900984142	0.1380471422666395	0.3801221199451679	-115.75801354281849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.870900631606904	13.196745529468846	1.7450856490991309	6.103326080830036	10.84238045861046	20.317060770499204	24.8069994566716	14.454028986160253	0.03753725200919212	19.11074603074827	22.72007554713766	44.34343663655304	5.607332307457956	2.7940946203354278	12.312966910075628	1.815157905177292	10.709982961379124	3.45772104630686	4.557054128337211	42.76452412706811	3.7721102338591246	19.800013828750707	4.619014656498654	7.250008666295801	6.079688556215068	18.297427077231955	2.503312840019766	10.445091567532577	18.226911979798285	19.52633971281738	14.039490619003157	3.2938395317644256	3.6312095402647757	19.566435626119077	27.541470862747335	1.9510146230252865	10.245970381111382	0.9069321445760735	20.040193254756314	45.06151650436287	4.973034228732543	4.946419313335782	16.743261728445564	0.8795741360461095	33.63641646777596	4.846404514079892	5.396648856593371	35.54766177405838	20.243263740580314	10.222154567674298	29.463526245053206	51.17946709750349	0.03315568605725711	6.461042923234686	2.802499310830417	1
26940000	-7352.447089732122	-7070.916016514043	-281.5310732180784	-7070.916016514043	2.5514452226541953	1.2174061438897954	1.0	0.4704259934381716	0.9178388075559887	0.24834594399410923	0.4851189086453376	-121.82823140305351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52913460620098	24.89176331878018	13.188801649158352	2.1807342124331175	8.594193994873708	0.44574703622266837	9.699653786621882	4.336677692223905	0.17318807523933338	6.82831904152586	1.6905061650383055	15.844024731682069	5.158501977451902	1.581590025736692	4.849912002413236	9.988258406311568	1.7067732353599152	2.9325058881902626	0.9460358733713872	12.70835043332184	1.347784753936491	5.644016808574054	1.6503858970921537	6.11846970468636	2.0544169556344185	8.32827244220383	0.8944401597352954	3.732058263257208	11.042296595138204	6.976811740253814	5.016346351566759	1.1768973936595721	2.533642092012487	6.991138113899554	9.840638854241737	2.064322846316353	3.6609117477510345	0.7164823929668568	7.160412941344122	16.100596527823	5.45256309918516	1.7673684287509501	4.160379682486418	0.3142741163497186	12.018378700970883	9.566219405876017	1.9282366103665114	12.701271597821554	0.9283372885018322	2.007618224846853	0.3182113277512484	18.286556116372935	0.011846612480504911	1.1208259990817606	6.913141543853412	3
26950000	-7262.755733574667	-7074.6348632352765	-188.12087033939068	-7074.6348632352765	1.5365028579072801	1.3628182752358382	1.0	0.3640057879477362	0.9551966458511404	0.13737277536892423	0.3663955220157297	-129.91862311868934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3610759328432425	12.33398977743215	0.5683562652812536	0.32886384671318314	0.7601657333314071	0.6806878805800133	0.4156366637459904	0.6529515613511637	0.7571549954752971	0.8297085413214346	0.28658262925586364	0.866168659784684	0.8231917087965133	2.211017294170736	1.7730016593979345	0.8230302576547763	0.326102820011696	2.200267745941049	0.9568011192167647	0.3198563077447655	0.026214601501316034	0.45598935926041767	0.1715346400006102	0.005838000952754112	2.156728120454334	0.6376300049494587	0.2524581644873059	0.20232930756757994	1.4690374262559192	0.3688493416561126	1.624494845190093	0.6465704744121984	0.40431760466878275	0.802820831964014	1.3055540556620355	1.5945350461002668	0.07294716061231107	0.08520409758756498	1.3221051816300078	0.8017836507235261	1.2477018367943997	0.24947866163617635	1.3367628966635503	0.8194804893262821	0.014899235068391227	0.05381657633250202	0.5187771454027492	0.11019008779905405	0.6921621983017543	0.9338098517615805	0.143807212117518	0.9961370200607123	1.3409528616618347	0.10446259439142737	1.3250270349994349	1
26960000	-7341.611664351769	-7086.759315097847	-254.8523492539218	-7086.759315097847	1.5458574505161713	1.2516496538185795	1.0	0.3630302689665563	0.9397568816097417	0.09967399523519106	0.33029704592032894	-125.3677857314445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.677208510427168	14.591199548264258	1.3614264381673198	1.3717299558972722	0.943949625592258	1.595893854383377	1.1207030518410723	2.455560843463437	3.158182934764943	2.193487630246559	3.179890092945124	5.774079123247014	16.637385096689673	1.336967295507425	0.2615901422600785	0.7017581171860697	2.286144382001459	1.2797752142066063	0.18628652147722394	2.6884022042653757	2.2401300058502103	0.20304863549609817	0.7154912481702693	3.5124575190754665	1.014888158059078	2.6596300788603418	1.966800956337424	1.1342215425895912	1.5013318975961967	3.5783724104868857	0.5611069770055127	1.1688161730266586	4.8897899089654855	0.8658393058830797	16.43709878200933	2.6276331257314633	3.970456957536159	6.484294669911432	5.514656903197335	0.2894859519230399	4.02555247871644	2.05898301748098	1.4961743338142481	3.418149932615118	4.5241679818702725	10.019874207323861	0.0959904699946832	2.6261038396510443	6.387438853695605	3.895031209953923	0.72115543662682	3.193873322647598	0.6964579424669465	1.172278742758078	2.3501551568392536	2
26970000	-7358.926709512485	-7085.829606752137	-273.0971027603484	-7085.829606752137	1.1095849684464723	1.103683456650733	1.0	0.32385058376489423	1.0101054879605114	0.11510215966708524	0.34448996112020536	-102.6257130384018	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11.433365527703012	27.633079217752037	1.267686342019485	2.7625354894519054	1.9010260217345152	3.2139805587670893	2.2569908461486414	6.819994088092219	4.305458345907952	4.637546078436767	10.127904129939546	11.628453857333268	33.506133319964825	2.5172282515287216	10.463204649501625	3.7673731978753877	18.29407874157807	2.0510485133909224	0.3751635841842879	5.4141899192875975	0.8493169695447594	3.2046638199583057	1.440932274581481	7.073760042873078	2.0438895734610916	5.356245556990447	20.44246867472403	1.7771353108541688	2.6252038866708474	7.2065064526343985	1.1300168307127703	5.256692717094189	8.239809876146024	1.5469741474448575	33.10277546517914	5.291806694083909	7.9961279604484385	1.1453299244870074	11.106001834937313	0.582997558992622	0.3359326641585554	2.179590556514455	3.0131547961022	2.1696066845367166	9.111250036078253	20.1790869832465	7.080822288629849	3.0323106636006942	1.7161808957571807	7.844227578293354	1.4523394189417058	9.589329864552514	0.4106451752693113	28.03698743144708	1.695809239560004E-4	2
26980000	-7415.6067551833185	-7080.862446035811	-334.7443091475068	-7080.862446035811	1.5256341544551386	1.395166296855154	1.0	0.43007388204589103	0.9935777852220472	0.22342461917889705	0.4845683120639235	-107.63787936229534	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.57250242598543	43.93057410887878	2.657400440266547	8.111804804698455	16.522684518318343	9.437411044441237	6.627342620521908	10.810494558899427	7.845714873126613	13.617515034544406	5.08721817336894	2.7204221432644693	98.386143558895	47.40662958190619	0.7631263934657793	14.818513503909617	53.718041415246155	5.098453971825423	4.048850461133771	18.638381959366413	2.4939022505126247	95.86225216557605	50.54742984457458	20.771121646095583	6.0016000972947445	2.0462880252280637	60.026492419260904	5.218312962215104	3.0612060200789806	11.565629165993517	0.6737940063956548	15.43555382443543	2.1169466591066395	4.542476420629509	6.557558566259842	26.636500557552093	23.479527939537263	3.2126950954776636	32.611244050844135	1.2480467013645138	0.9864199788858357	6.400067335285948	8.847713864907266	8.933165754128693	39.67511538715676	59.25310837458348	20.791858957627145	8.9039624302581	1.8484246288768738	14.976346845066182	5.455686045394545	28.157745797701434	0.41314591618113256	23.140071332922062	22.329196520513516	2
26990000	-7347.5956266158355	-7076.186921195986	-271.4087054198503	-7076.186921195986	1.946890163993832	1.5665800120057376	1.0	0.49238169379641256	1.0321441672583238	0.3133382233188347	0.5438970810778063	-116.34433265559663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.507197410279677	12.630827822189627	0.7525334353456861	2.2971337868526405	2.8269181591017323	6.256489054411312	1.8767577644165603	3.061359697591693	2.221781360743847	3.8562631414290562	13.683457186572465	1.0662725151132293	27.86138719664044	13.424801650839616	0.2161052274154676	2.298654936839788	9.212911013318546	1.4438008755597258	1.1465698961095772	0.5067363593244406	1.2205659995790872	1.2596647062328539	14.314226208609094	5.882050477402491	13.92051396649505	0.90015626827122	1.754706615398073	1.140438009277062	0.019367814791795376	7.426526894329026	1.4882296955030867	8.74439862054989	2.5293051092055077	0.5522289470465384	1.6291187910345866	2.8386644059435167	1.9309916140394707	1.3722196054369822	9.581048957512664	2.27322274548434	6.668626735676011	1.8123970272930907	1.6188627685318073	2.529730112031067	2.3616069735109226	16.77953556580392	5.887922953394525	2.5214601963259087	2.03353862951719	11.556890807426422	1.5449633031205743	7.9738246655101035	0.11980992426398275	6.552899258405105	5.336017418357489	1
27000000	-7291.58388259637	-7064.05715749121	-227.52672510516038	-7064.05715749121	2.4037211342895906	1.5665800120057376	1.0	0.5078614919574949	0.9473944283998843	0.36305380543996074	0.5745324658774869	-118.16277311976128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.513829019396518	29.072602074563996	2.2536594171933433	0.8490131227265195	1.5206345297146493	2.4508795099157434	0.6936435218915528	0.4888754772791084	0.06759767852865159	1.425262224820468	2.9957629674461357	5.843269676069929	0.3618566886223044	1.6679407941051663	1.2451143942716507	0.5616490643498072	0.8679125261105695	1.7090542450445594	2.5741093095193115	1.0612245747027358	0.4511171951444259	1.8050857858889116	2.798438988639873	2.0554997058969366	7.021799991093568	0.05242998138676357	0.741305664672903	1.8010001226812307	4.003948870997831	0.9783979602668877	0.6260783275142595	3.231901085469854	1.5794315371353256	1.6027338553325132	0.3733094768655587	1.049161065609859	0.7136881750542734	1.1120082626362973	3.541124309332754	2.695063685726236	1.4590400308458404	3.984152468934841	6.089231077621274	0.044015931476561576	0.9522244671197564	6.20166137913227	0.9899853356319239	0.9319234288249189	0.7515892160538536	4.271388984646871	1.500191744576201	2.947099475914314	0.3814987360968777	1.9476939614135733	0.2884460901897195	1
27010000	-7402.87421444318	-7084.658148611213	-318.2160658319674	-7084.658148611213	1.3611209895464778	1.5665800120057376	1.0	0.4560447587811514	0.9539378678011403	0.2824643878131927	0.5304889435370058	-123.84405555482282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.56447699153456	21.801233868580905	9.604191541034009	7.680461324999059	8.899423855353248	18.41077715785297	0.6687387452186165	4.065611968681601	0.3956114247762542	15.883942688028107	10.634881643782323	9.358130215644112	1.4872404319257664	9.761525075431377	6.846766486756693	1.129003236533382	5.079406845165953	10.002139121026275	0.41585395546275405	1.6785571900811558	6.7457584552218774	25.684560918652338	31.072148109606683	12.029690737565625	41.09467010458041	0.30684337227081654	3.067771315875727	8.382411050880643	14.466459195347143	0.35436706615763547	3.6640864680651535	18.91451039426925	9.402440833632177	5.013231631161879	2.6260464826840617	6.679720243095885	19.0267966523824	6.930779258119669	13.88666904344203	8.631747083994396	4.843730928132776	3.0357957568548612	7.3995473841140385	10.492166520335195	6.2294266912726455	11.152112697240517	8.616652865058551	0.13369219532907473	12.62640088023087	11.502059265272308	16.655762103288133	14.76228920335621	16.432450092630294	0.02158021339824196	0.9824074905504591	1
